namespace_id,canonical_namespace,namespace_name,wiki_code,language_name
100,Portal,Portal,az,Azerbaijani
101,Portal müzakirəsi,Portal müzakirəsi,az,Azerbaijani
118,Qaralama,Qaralama,az,Azerbaijani
119,Qaralama müzakirəsi,Qaralama müzakirəsi,az,Azerbaijani
710,TimedText,TimedText,az,Azerbaijani
711,TimedText talk,TimedText talk,az,Azerbaijani
828,Module,Modul,az,Azerbaijani
829,Module talk,Modul müzakirəsi,az,Azerbaijani
1728,Event,Tədbir,az,Azerbaijani
1729,Event talk,Tədbir müzakirəsi,az,Azerbaijani
-2,Media,مدیا,azb,South Azerbaijani
-1,Special,اؤزل,azb,South Azerbaijani
0,,,azb,South Azerbaijani
1,Talk,دانیشیق,azb,South Azerbaijani
2,User,ایشلدن,azb,South Azerbaijani
3,User talk,ایشلدن دانیشیغی,azb,South Azerbaijani
4,Project,ویکی‌پدیا,azb,South Azerbaijani
5,Project talk,ویکی‌پدیا دانیشیغی,azb,South Azerbaijani
6,File,فایل,azb,South Azerbaijani
7,File talk,فایل دانیشیغی,azb,South Azerbaijani
8,MediaWiki,مدیاویکی,azb,South Azerbaijani
9,MediaWiki talk,مدیاویکی دانیشیغی,azb,South Azerbaijani
10,Template,شابلون,azb,South Azerbaijani
11,Template talk,شابلون دانیشیغی,azb,South Azerbaijani
12,Help,کؤمک,azb,South Azerbaijani
13,Help talk,کؤمک دانیشیغی,azb,South Azerbaijani
14,Category,بؤلمه,azb,South Azerbaijani
15,Category talk,بؤلمه دانیشیغی,azb,South Azerbaijani
100,پوْرتال,پوْرتال,azb,South Azerbaijani
101,پوْرتال دانیشیغی,پوْرتال دانیشیغی,azb,South Azerbaijani
710,TimedText,TimedText,azb,South Azerbaijani
711,TimedText talk,TimedText talk,azb,South Azerbaijani
828,Module,ماژول,azb,South Azerbaijani
829,Module talk,ماژول دانیشیغی,azb,South Azerbaijani
1728,Event,Event,azb,South Azerbaijani
1729,Event talk,Event talk,azb,South Azerbaijani
-2,Media,Медиа,ba,Bashkir
-1,Special,Махсус,ba,Bashkir
0,,,ba,Bashkir
1,Talk,Фекерләшеү,ba,Bashkir
2,User,Ҡатнашыусы,ba,Bashkir
3,User talk,Ҡатнашыусы менән һөйләшеү,ba,Bashkir
4,Project,Википедия,ba,Bashkir
5,Project talk,Википедия буйынса фекерләшеү,ba,Bashkir
6,File,Файл,ba,Bashkir
7,File talk,Файл буйынса фекерләшеү,ba,Bashkir
8,MediaWiki,MediaWiki,ba,Bashkir
9,MediaWiki talk,MediaWiki буйынса фекерләшеү,ba,Bashkir
10,Template,Ҡалып,ba,Bashkir
11,Template talk,Ҡалып буйынса фекерләшеү,ba,Bashkir
12,Help,Белешмә,ba,Bashkir
13,Help talk,Белешмә буйынса фекерләшеү,ba,Bashkir
14,Category,Категория,ba,Bashkir
15,Category talk,Категория буйынса фекерләшеү,ba,Bashkir
100,Портал,Портал,ba,Bashkir
101,Портал буйынса фекерләшеү,Портал буйынса фекерләшеү,ba,Bashkir
102,Проект,Проект,ba,Bashkir
103,Проект буйынса фекерләшеү,Проект буйынса фекерләшеү,ba,Bashkir
710,TimedText,TimedText,ba,Bashkir
711,TimedText talk,TimedText talk,ba,Bashkir
828,Module,Модуль,ba,Bashkir
829,Module talk,Модуль буйынса фекерләшеү,ba,Bashkir
1728,Event,Event,ba,Bashkir
1729,Event talk,Event talk,ba,Bashkir
-2,Media,Média,ban,Balinese
-1,Special,Kusus,ban,Balinese
0,,,ban,Balinese
1,Talk,Pabligbagan,ban,Balinese
2,User,Sang Anganggé,ban,Balinese
3,User talk,Pabligbagan Sang Anganggé,ban,Balinese
4,Project,Wikipédia,ban,Balinese
5,Project talk,Pabligbagan Wikipédia,ban,Balinese
6,File,Berkas,ban,Balinese
7,File talk,Pabligbagan Berkas,ban,Balinese
8,MediaWiki,MédiaWiki,ban,Balinese
9,MediaWiki talk,Pabligbagan MédiaWiki,ban,Balinese
10,Template,Mal,ban,Balinese
11,Template talk,Pabligbagan Mal,ban,Balinese
12,Help,Wantuan,ban,Balinese
13,Help talk,Pabligbagan Wantuan,ban,Balinese
14,Category,Kategori,ban,Balinese
15,Category talk,Pabligbagan Kategori,ban,Balinese
710,TimedText,TimedText,ban,Balinese
711,TimedText talk,TimedText talk,ban,Balinese
828,Module,Modul,ban,Balinese
829,Module talk,Pabligbagan Modul,ban,Balinese
1728,Event,Acara,ban,Balinese
1729,Event talk,Pembicaraan Acara,ban,Balinese
-2,Media,Media,bar,Bavarian
-1,Special,Spezial,bar,Bavarian
0,,,bar,Bavarian
1,Talk,Dischkrian,bar,Bavarian
2,User,Nutza,bar,Bavarian
3,User talk,Nutza Dischkrian,bar,Bavarian
4,Project,Wikipedia,bar,Bavarian
5,Project talk,Wikipedia Dischkrian,bar,Bavarian
6,File,Datei,bar,Bavarian
7,File talk,Datei Dischkrian,bar,Bavarian
8,MediaWiki,MediaWiki,bar,Bavarian
9,MediaWiki talk,MediaWiki Dischkrian,bar,Bavarian
10,Template,Vorlog,bar,Bavarian
11,Template talk,Vorlog Dischkrian,bar,Bavarian
12,Help,Huif,bar,Bavarian
13,Help talk,Huif Dischkrian,bar,Bavarian
14,Category,Kategorie,bar,Bavarian
15,Category talk,Kategorie Dischkrian,bar,Bavarian
100,Portal,Portal,bar,Bavarian
101,Portal Dischkrian,Portal Dischkrian,bar,Bavarian
102,Buach,Buach,bar,Bavarian
103,Buach Dischkrian,Buach Dischkrian,bar,Bavarian
104,Woat,Woat,bar,Bavarian
105,Woat Dischkrian,Woat Dischkrian,bar,Bavarian
106,Text,Text,bar,Bavarian
107,Text Dischkrian,Text Dischkrian,bar,Bavarian
108,Spruch,Spruch,bar,Bavarian
109,Spruch Dischkrian,Spruch Dischkrian,bar,Bavarian
110,Nochricht,Nochricht,bar,Bavarian
111,Nochricht Dischkrian,Nochricht Dischkrian,bar,Bavarian
710,TimedText,TimedText,bar,Bavarian
711,TimedText talk,TimedText talk,bar,Bavarian
828,Module,Modul,bar,Bavarian
829,Module talk,Modul Diskussion,bar,Bavarian
1728,Event,Veranstaltung,bar,Bavarian
1729,Event talk,Veranstaltung Diskussion,bar,Bavarian
-2,Media,Media,bbc,Batak Toba
-1,Special,Marhasurungan,bbc,Batak Toba
0,,,bbc,Batak Toba
1,Talk,Panghataion,bbc,Batak Toba
2,User,Sipanghasea,bbc,Batak Toba
3,User talk,Panghataion ni Sipanghasea,bbc,Batak Toba
4,Project,Wikipedia,bbc,Batak Toba
5,Project talk,Panghataion ni Wikipedia,bbc,Batak Toba
6,File,Ugasan,bbc,Batak Toba
7,File talk,Panghataion ni Ugasan,bbc,Batak Toba
8,MediaWiki,MediaWiki,bbc,Batak Toba
9,MediaWiki talk,Panghataion ni MediaWiki,bbc,Batak Toba
10,Template,Templat,bbc,Batak Toba
11,Template talk,Panghataion ni Templat,bbc,Batak Toba
12,Help,Pangurupion,bbc,Batak Toba
13,Help talk,Panghataion ni Pangurupion,bbc,Batak Toba
14,Category,Horong,bbc,Batak Toba
15,Category talk,Panghataion ni Horong,bbc,Batak Toba
710,TimedText,TimedText,bbc,Batak Toba
711,TimedText talk,TimedText talk,bbc,Batak Toba
828,Module,Module,bbc,Batak Toba
829,Module talk,Module talk,bbc,Batak Toba
1728,Event,Event,bbc,Batak Toba
1729,Event talk,Event talk,bbc,Batak Toba
-2,Media,Medio,bcl,Central Bikol
-1,Special,Espesyal,bcl,Central Bikol
0,,,bcl,Central Bikol
1,Talk,Olay,bcl,Central Bikol
2,User,Paragamit,bcl,Central Bikol
3,User talk,Olay kan paragamit,bcl,Central Bikol
4,Project,Wikipedia,bcl,Central Bikol
5,Project talk,Olay sa Wikipedia,bcl,Central Bikol
6,File,Ladawan,bcl,Central Bikol
7,File talk,Olay sa ladawan,bcl,Central Bikol
8,MediaWiki,MediaWiki,bcl,Central Bikol
9,MediaWiki talk,Olay sa MediaWiki,bcl,Central Bikol
10,Template,Plantilya,bcl,Central Bikol
11,Template talk,Olay sa plantilya,bcl,Central Bikol
12,Help,Tabang,bcl,Central Bikol
13,Help talk,Olay sa tabang,bcl,Central Bikol
14,Category,Kategorya,bcl,Central Bikol
15,Category talk,Olay sa kategorya,bcl,Central Bikol
710,TimedText,TimedText,bcl,Central Bikol
711,TimedText talk,TimedText talk,bcl,Central Bikol
828,Module,Module,bcl,Central Bikol
829,Module talk,Module talk,bcl,Central Bikol
1728,Event,Event,bcl,Central Bikol
1729,Event talk,Event talk,bcl,Central Bikol
-2,Media,Media,bdr,West Coast Bajau
-1,Special,Khas,bdr,West Coast Bajau
0,,,bdr,West Coast Bajau
1,Talk,Perbincangan,bdr,West Coast Bajau
2,User,Pengguna,bdr,West Coast Bajau
3,User talk,Perbincangan pengguna,bdr,West Coast Bajau
4,Project,Wikipidia,bdr,West Coast Bajau
5,Project talk,Wikipidia Betutur,bdr,West Coast Bajau
6,File,Fail,bdr,West Coast Bajau
7,File talk,Perbincangan fail,bdr,West Coast Bajau
8,MediaWiki,MediaWiki,bdr,West Coast Bajau
9,MediaWiki talk,Perbincangan MediaWiki,bdr,West Coast Bajau
10,Template,Templat,bdr,West Coast Bajau
11,Template talk,Perbincangan templat,bdr,West Coast Bajau
12,Help,Bantuan,bdr,West Coast Bajau
13,Help talk,Perbincangan bantuan,bdr,West Coast Bajau
14,Category,Kategori,bdr,West Coast Bajau
15,Category talk,Perbincangan kategori,bdr,West Coast Bajau
710,TimedText,TimedText,bdr,West Coast Bajau
711,TimedText talk,TimedText talk,bdr,West Coast Bajau
828,Module,Modul,bdr,West Coast Bajau
829,Module talk,Perbincangan modul,bdr,West Coast Bajau
1728,Event,Acara,bdr,West Coast Bajau
1729,Event talk,Perbincangan acara,bdr,West Coast Bajau
-2,Media,Мультымедыя,be,Belarusian
-1,Special,Адмысловае,be,Belarusian
0,,,be,Belarusian
1,Talk,Размовы,be,Belarusian
2,User,Удзельнік,be,Belarusian
3,User talk,Размовы з удзельнікам,be,Belarusian
4,Project,Вікіпедыя,be,Belarusian
5,Project talk,Размовы пра Вікіпедыю,be,Belarusian
6,File,Файл,be,Belarusian
7,File talk,Размовы пра файл,be,Belarusian
8,MediaWiki,MediaWiki,be,Belarusian
9,MediaWiki talk,Размовы пра MediaWiki,be,Belarusian
10,Template,Шаблон,be,Belarusian
11,Template talk,Размовы пра шаблон,be,Belarusian
12,Help,Даведка,be,Belarusian
13,Help talk,Размовы пра даведку,be,Belarusian
14,Category,Катэгорыя,be,Belarusian
15,Category talk,Размовы пра катэгорыю,be,Belarusian
100,Партал,Партал,be,Belarusian
101,Размовы пра партал,Размовы пра партал,be,Belarusian
710,TimedText,TimedText,be,Belarusian
711,TimedText talk,TimedText talk,be,Belarusian
828,Module,Модуль,be,Belarusian
829,Module talk,Размовы пра модуль,be,Belarusian
1728,Event,Event,be,Belarusian
1729,Event talk,Event talk,be,Belarusian
-2,Media,Мэдыя,be-tarask,Belarusian (Taraškievica orthography)
-1,Special,Спэцыяльныя,be-tarask,Belarusian (Taraškievica orthography)
0,,,be-tarask,Belarusian (Taraškievica orthography)
1,Talk,Абмеркаваньне,be-tarask,Belarusian (Taraškievica orthography)
2,User,Удзельнік,be-tarask,Belarusian (Taraškievica orthography)
3,User talk,Гутаркі ўдзельніка,be-tarask,Belarusian (Taraškievica orthography)
4,Project,Вікіпэдыя,be-tarask,Belarusian (Taraškievica orthography)
5,Project talk,Абмеркаваньне Вікіпэдыі,be-tarask,Belarusian (Taraškievica orthography)
6,File,Файл,be-tarask,Belarusian (Taraškievica orthography)
7,File talk,Абмеркаваньне файла,be-tarask,Belarusian (Taraškievica orthography)
8,MediaWiki,MediaWiki,be-tarask,Belarusian (Taraškievica orthography)
9,MediaWiki talk,Абмеркаваньне MediaWiki,be-tarask,Belarusian (Taraškievica orthography)
10,Template,Шаблён,be-tarask,Belarusian (Taraškievica orthography)
11,Template talk,Абмеркаваньне шаблёну,be-tarask,Belarusian (Taraškievica orthography)
12,Help,Дапамога,be-tarask,Belarusian (Taraškievica orthography)
13,Help talk,Абмеркаваньне дапамогі,be-tarask,Belarusian (Taraškievica orthography)
14,Category,Катэгорыя,be-tarask,Belarusian (Taraškievica orthography)
15,Category talk,Абмеркаваньне катэгорыі,be-tarask,Belarusian (Taraškievica orthography)
100,Партал,Партал,be-tarask,Belarusian (Taraškievica orthography)
101,Абмеркаваньне парталу,Абмеркаваньне парталу,be-tarask,Belarusian (Taraškievica orthography)
710,TimedText,TimedText,be-tarask,Belarusian (Taraškievica orthography)
711,TimedText talk,TimedText talk,be-tarask,Belarusian (Taraškievica orthography)
828,Module,Модуль,be-tarask,Belarusian (Taraškievica orthography)
829,Module talk,Абмеркаваньне модулю,be-tarask,Belarusian (Taraškievica orthography)
1728,Event,Event,be-tarask,Belarusian (Taraškievica orthography)
1729,Event talk,Event talk,be-tarask,Belarusian (Taraškievica orthography)
-2,Media,Wasilah,bew,Betawi
-1,Special,Istimèwa,bew,Betawi
0,,,bew,Betawi
1,Talk,Kongko,bew,Betawi
2,User,Pemaké,bew,Betawi
3,User talk,Kongko pemaké,bew,Betawi
4,Project,Wikipédi,bew,Betawi
5,Project talk,Kongko Wikipédi,bew,Betawi
6,File,Gepokan,bew,Betawi
7,File talk,Kongko gepokan,bew,Betawi
8,MediaWiki,MediaWiki,bew,Betawi
9,MediaWiki talk,Kongko MediaWiki,bew,Betawi
10,Template,Sablonan,bew,Betawi
11,Template talk,Kongko sablonan,bew,Betawi
12,Help,Pertulungan,bew,Betawi
13,Help talk,Kongko pertulungan,bew,Betawi
14,Category,Bangsaan,bew,Betawi
15,Category talk,Kongko bangsaan,bew,Betawi
710,TimedText,TimedText,bew,Betawi
711,TimedText talk,TimedText talk,bew,Betawi
828,Module,Modul,bew,Betawi
829,Module talk,Pembicaraan Modul,bew,Betawi
1728,Event,Pegelaran,bew,Betawi
1729,Event talk,Kongko Pegelaran,bew,Betawi
-2,Media,Медия,bg,Bulgarian
-1,Special,Специални,bg,Bulgarian
0,,,bg,Bulgarian
1,Talk,Беседа,bg,Bulgarian
2,User,Потребител,bg,Bulgarian
3,User talk,Потребител беседа,bg,Bulgarian
4,Project,Уикипедия,bg,Bulgarian
5,Project talk,Уикипедия беседа,bg,Bulgarian
6,File,Файл,bg,Bulgarian
7,File talk,Файл беседа,bg,Bulgarian
8,MediaWiki,МедияУики,bg,Bulgarian
9,MediaWiki talk,МедияУики беседа,bg,Bulgarian
10,Template,Шаблон,bg,Bulgarian
11,Template talk,Шаблон беседа,bg,Bulgarian
12,Help,Помощ,bg,Bulgarian
13,Help talk,Помощ беседа,bg,Bulgarian
14,Category,Категория,bg,Bulgarian
15,Category talk,Категория беседа,bg,Bulgarian
100,Портал,Портал,bg,Bulgarian
101,Портал беседа,Портал беседа,bg,Bulgarian
118,Чернова,Чернова,bg,Bulgarian
119,Чернова беседа,Чернова беседа,bg,Bulgarian
710,TimedText,TimedText,bg,Bulgarian
711,TimedText talk,TimedText talk,bg,Bulgarian
828,Module,Модул,bg,Bulgarian
829,Module talk,Модул беседа,bg,Bulgarian
1728,Event,Event,bg,Bulgarian
1729,Event talk,Event talk,bg,Bulgarian
-2,Media,मीडिया,bh,Bhojpuri
-1,Special,विशेष,bh,Bhojpuri
0,,,bh,Bhojpuri
1,Talk,वार्तालाप,bh,Bhojpuri
2,User,प्रयोगकर्ता,bh,Bhojpuri
3,User talk,प्रयोगकर्ता वार्ता,bh,Bhojpuri
4,Project,विकिपीडिया,bh,Bhojpuri
5,Project talk,विकिपीडिया वार्ता,bh,Bhojpuri
6,File,चित्र,bh,Bhojpuri
7,File talk,चित्र वार्ता,bh,Bhojpuri
8,MediaWiki,मीडियाविकि,bh,Bhojpuri
9,MediaWiki talk,मीडियाविकि वार्ता,bh,Bhojpuri
10,Template,टेम्पलेट,bh,Bhojpuri
11,Template talk,टेम्पलेट वार्ता,bh,Bhojpuri
12,Help,मदद,bh,Bhojpuri
13,Help talk,मदद वार्ता,bh,Bhojpuri
14,Category,श्रेणी,bh,Bhojpuri
15,Category talk,श्रेणी वार्ता,bh,Bhojpuri
710,TimedText,TimedText,bh,Bhojpuri
711,TimedText talk,TimedText talk,bh,Bhojpuri
828,Module,Module,bh,Bhojpuri
829,Module talk,Module talk,bh,Bhojpuri
1728,Event,Event,bh,Bhojpuri
1729,Event talk,Event talk,bh,Bhojpuri
-2,Media,Media,bi,Bislama
-1,Special,Special,bi,Bislama
0,,,bi,Bislama
1,Talk,Talk,bi,Bislama
2,User,User,bi,Bislama
3,User talk,User talk,bi,Bislama
4,Project,Wikipedia,bi,Bislama
5,Project talk,Wikipedia talk,bi,Bislama
6,File,File,bi,Bislama
7,File talk,File talk,bi,Bislama
8,MediaWiki,MediaWiki,bi,Bislama
9,MediaWiki talk,MediaWiki talk,bi,Bislama
10,Template,Template,bi,Bislama
11,Template talk,Template talk,bi,Bislama
12,Help,Help,bi,Bislama
13,Help talk,Help talk,bi,Bislama
14,Category,Category,bi,Bislama
15,Category talk,Category talk,bi,Bislama
710,TimedText,TimedText,bi,Bislama
711,TimedText talk,TimedText talk,bi,Bislama
828,Module,Module,bi,Bislama
829,Module talk,Module talk,bi,Bislama
1728,Event,Event,bi,Bislama
1729,Event talk,Event talk,bi,Bislama
-2,Media,Media,bjn,Banjar
-1,Special,Istimiwa,bjn,Banjar
0,,,bjn,Banjar
1,Talk,Pamandiran,bjn,Banjar
2,User,Pamakai,bjn,Banjar
3,User talk,Pamandiran Pamakai,bjn,Banjar
4,Project,Wikipidia,bjn,Banjar
5,Project talk,Pamandiran Wikipidia,bjn,Banjar
6,File,Barakas,bjn,Banjar
7,File talk,Pamandiran Barakas,bjn,Banjar
8,MediaWiki,MediaWiki,bjn,Banjar
9,MediaWiki talk,Pamandiran MediaWiki,bjn,Banjar
10,Template,Citakan,bjn,Banjar
11,Template talk,Pamandiran Citakan,bjn,Banjar
12,Help,Patulung,bjn,Banjar
13,Help talk,Pamandiran Patulung,bjn,Banjar
14,Category,Tumbung,bjn,Banjar
15,Category talk,Pamandiran Tumbung,bjn,Banjar
100,Lawang,Lawang,bjn,Banjar
101,Pamandiran Lawang,Pamandiran Lawang,bjn,Banjar
710,TimedText,TimedText,bjn,Banjar
711,TimedText talk,TimedText talk,bjn,Banjar
828,Module,Modul,bjn,Banjar
829,Module talk,Pembicaraan Modul,bjn,Banjar
1728,Event,Acara,bjn,Banjar
1729,Event talk,Pembicaraan Acara,bjn,Banjar
-2,Media,မီဒီယာ,blk,Pa'O
-1,Special,တဲးဝါး,blk,Pa'O
0,,,blk,Pa'O
1,Talk,အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
2,User,ကေားသုင်ꩻသား,blk,Pa'O
3,User talk,ကေားသုင်ꩻသား အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
4,Project,ဝီခီပီးဒီးယား,blk,Pa'O
5,Project talk,ဝီခီပီးဒီးယား အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
6,File,ဖုဲင်,blk,Pa'O
7,File talk,ဖုဲင် အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
8,MediaWiki,မီဒီယာဝီခီ,blk,Pa'O
9,MediaWiki talk,မီဒီယာဝီခီ အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
10,Template,တမ်းပလေက်,blk,Pa'O
11,Template talk,တမ်းပလေက် အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
12,Help,စွဲးကမ်းကို,blk,Pa'O
13,Help talk,စွဲးကမ်းကို အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
14,Category,ကဏ္ဍ,blk,Pa'O
15,Category talk,ကဏ္ဍ အိုင်ကိုမ်ဒေါ့ꩻရီ,blk,Pa'O
710,TimedText,TimedText,blk,Pa'O
711,TimedText talk,TimedText talk,blk,Pa'O
828,Module,မော်ဂျူး,blk,Pa'O
829,Module talk,မော်ဂျူး ဆွေးနွေးချက်,blk,Pa'O
1728,Event,Event,blk,Pa'O
1729,Event talk,Event talk,blk,Pa'O
-2,Media,Média,bm,Bambara
-1,Special,Spécial,bm,Bambara
0,,,bm,Bambara
1,Talk,Discussion,bm,Bambara
2,User,Utilisateur,bm,Bambara
3,User talk,Discussion utilisateur,bm,Bambara
4,Project,Wikipedia,bm,Bambara
5,Project talk,Discussion Wikipedia,bm,Bambara
6,File,Fichier,bm,Bambara
7,File talk,Discussion fichier,bm,Bambara
8,MediaWiki,MediaWiki,bm,Bambara
9,MediaWiki talk,Discussion MediaWiki,bm,Bambara
10,Template,Modèle,bm,Bambara
11,Template talk,Discussion modèle,bm,Bambara
12,Help,Aide,bm,Bambara
13,Help talk,Discussion aide,bm,Bambara
14,Category,Catégorie,bm,Bambara
15,Category talk,Discussion catégorie,bm,Bambara
710,TimedText,TimedText,bm,Bambara
711,TimedText talk,TimedText talk,bm,Bambara
828,Module,Module,bm,Bambara
829,Module talk,Discussion module,bm,Bambara
1728,Event,Event,bm,Bambara
1729,Event talk,Event talk,bm,Bambara
-2,Media,মিডিয়া,bn,Bangla
-1,Special,বিশেষ,bn,Bangla
0,,,bn,Bangla
1,Talk,আলাপ,bn,Bangla
2,User,ব্যবহারকারী,bn,Bangla
3,User talk,ব্যবহারকারী আলাপ,bn,Bangla
4,Project,উইকিপিডিয়া,bn,Bangla
5,Project talk,উইকিপিডিয়া আলোচনা,bn,Bangla
6,File,চিত্র,bn,Bangla
7,File talk,চিত্র আলোচনা,bn,Bangla
8,MediaWiki,মিডিয়াউইকি,bn,Bangla
9,MediaWiki talk,মিডিয়াউইকি আলোচনা,bn,Bangla
10,Template,টেমপ্লেট,bn,Bangla
11,Template talk,টেমপ্লেট আলোচনা,bn,Bangla
12,Help,সাহায্য,bn,Bangla
13,Help talk,সাহায্য আলোচনা,bn,Bangla
